,camadas,neurônios,slices,tamanho_max,tamanho_min,tamanho_médio,tamanho_desvio_padrão,tempo_max,tempo_min,tempo_médio,tempo_desvio_padrão,tempo_total
0,1,8,0,10,1,5.579710144927536,1.3581355894441791,0.2454068660736084,0.09853625297546387,0.1343105850012406,0.01500337319157919,37.072245597839355
1,1,8,1,10,1,5.579710144927536,1.3581355894441791,0.26526808738708496,0.10788536071777344,0.15010395516519962,0.022901482689118624,41.43160581588745
2,1,8,2,10,1,5.579710144927536,1.3581355894441791,0.301501989364624,0.10818767547607422,0.16122296150179877,0.027544535566071563,44.50068140029907
3,1,8,3,10,1,5.579710144927536,1.3581355894441791,0.3813960552215576,0.10977530479431152,0.18548373899598053,0.05252008728425389,51.196786880493164
4,1,16,0,10,1,5.297101449275362,1.1467546002990276,0.2906811237335205,0.10568428039550781,0.16733715586040332,0.02375468696821818,46.18798279762268
5,1,16,1,10,1,5.297101449275362,1.1467546002990276,0.3436882495880127,0.11302947998046875,0.18275671333506488,0.03048691459001916,50.443793296813965
6,1,16,2,10,1,5.297101449275362,1.1467546002990276,0.31470751762390137,0.11319375038146973,0.19524794816970825,0.03128338547060652,53.89130425453186
7,1,16,3,10,1,5.297101449275362,1.1467546002990276,0.40729761123657227,0.11294960975646973,0.2189001104106074,0.059400426343554996,60.419599294662476
8,2,8,0,10,1,6.384057971014493,1.2435869748030768,0.314450740814209,0.11047482490539551,0.18783103642256363,0.032638441320180095,51.84457230567932
9,2,8,1,10,1,6.384057971014493,1.2435869748030768,0.36957716941833496,0.12459468841552734,0.19848683087722116,0.04100480869969591,54.78537106513977
10,2,8,2,10,1,6.384057971014493,1.2435869748030768,0.35299134254455566,0.12206888198852539,0.2114367303640946,0.04748735420459153,58.35967206954956
11,2,8,3,10,1,6.384057971014493,1.2435869748030768,0.4899289608001709,0.11964917182922363,0.22588481505711874,0.0722488424509577,62.34738302230835
12,2,16,0,9,2,5.579710144927536,1.1988576029045988,1.5822007656097412,0.15929031372070312,0.6544126833694569,0.22760109821946026,180.620760679245
13,2,16,1,9,2,5.579710144927536,1.1988576029045988,1.7426037788391113,0.1586165428161621,0.6688121583150781,0.2520246296984556,184.5953471660614
14,2,16,2,9,2,5.579710144927536,1.1988576029045988,1.5561418533325195,0.15377211570739746,0.6832889983619469,0.25449208578743765,188.59128499031067
15,2,16,3,9,2,5.579710144927536,1.1988576029045988,1.567488193511963,0.16152215003967285,0.676902963631395,0.2363442706448251,186.82835578918457
16,3,8,0,10,1,6.188405797101449,1.3885281920740584,0.6054198741912842,0.14484810829162598,0.33375623433486273,0.10493704857286473,92.11970663070679
17,3,8,1,10,1,6.188405797101449,1.3885281920740584,0.6216044425964355,0.14931607246398926,0.3500568590302398,0.11707794566375461,96.61890625953674
18,3,8,2,10,1,6.188405797101449,1.3885281920740584,0.6533443927764893,0.1490771770477295,0.3643159823141236,0.11633997649703363,100.55432152748108
19,3,8,3,10,1,6.188405797101449,1.3885281920740584,0.7996096611022949,0.14625263214111328,0.38833104786665545,0.14609506423523194,107.18242287635803
20,3,16,0,9,1,6.195652173913044,1.3690537974803096,20.779615879058838,0.2921910285949707,3.2469143090040786,2.771789323215809,896.1513900756836
21,3,16,1,9,1,6.195652173913044,1.3690537974803096,20.4677255153656,0.2974839210510254,3.1255006453265315,2.636419473975695,862.6413943767548
22,3,16,2,9,1,6.195652173913044,1.3690537974803096,19.514363527297974,0.2947561740875244,2.878801953965339,2.5918500726201965,794.5525541305542
23,3,16,3,9,1,6.195652173913044,1.3690537974803096,19.373878717422485,0.3142094612121582,2.924793763437133,2.559202116073986,807.2463047504425
