,camadas,neurônios,slices,tamanho_max,tamanho_min,tamanho_médio,tamanho_desvio_padrão,tempo_max,tempo_min,tempo_médio,tempo_desvio_padrão,tempo_total
0,1,8,0,7,3,4.357142857142857,1.3113263207824053,0.13160443305969238,0.10319375991821289,0.11662581988743373,0.009340028126070219,3.266134262084961
1,1,8,1,7,3,4.357142857142857,1.3113263207824053,0.14690852165222168,0.10075712203979492,0.11890953779220581,0.012851522332558282,3.3300793170928955
2,1,8,2,7,3,4.357142857142857,1.3113263207824053,0.300337553024292,0.10026216506958008,0.1385175585746765,0.043119810480227824,3.8791332244873047
3,1,8,3,7,3,4.357142857142857,1.3113263207824053,0.21390938758850098,0.1044619083404541,0.14814531803131104,0.03709259959598908,4.14871883392334
4,1,16,0,7,3,5.0,0.9813067629253163,0.15211272239685059,0.1044611930847168,0.12791551862444198,0.013903935831550682,3.5822157859802246
5,1,16,1,7,3,5.0,0.9813067629253163,0.204634428024292,0.10589957237243652,0.13693982362747192,0.02244643831003788,3.8348870277404785
6,1,16,2,7,3,5.0,0.9813067629253163,0.24220991134643555,0.10545778274536133,0.16031562430518015,0.03856331006644671,4.489460706710815
7,1,16,3,7,3,5.0,0.9813067629253163,0.2733278274536133,0.10312891006469727,0.17271861008235387,0.048915231783986504,4.836771488189697
8,2,8,0,8,2,5.285714285714286,1.38395950639602,0.20646262168884277,0.10798287391662598,0.15042547668729508,0.027824306157239062,4.212575435638428
9,2,8,1,8,2,5.285714285714286,1.38395950639602,0.3327646255493164,0.11129403114318848,0.1703311460358756,0.04371990941422287,4.7699363231658936
10,2,8,2,8,2,5.285714285714286,1.38395950639602,0.3682897090911865,0.11867356300354004,0.1757099543298994,0.04870656604905229,4.920521259307861
11,2,8,3,8,2,5.285714285714286,1.38395950639602,0.3344247341156006,0.10765814781188965,0.183283303465162,0.05022940211105933,5.132580280303955
12,2,16,0,7,3,4.035714285714286,1.2013000012992978,0.5680747032165527,0.1346907615661621,0.34471442869731356,0.10658209818190839,9.652629137039185
13,2,16,1,7,3,4.035714285714286,1.2013000012992978,0.5903863906860352,0.13392114639282227,0.3518012421471732,0.11286534171754832,9.85109257698059
14,2,16,2,7,3,4.035714285714286,1.2013000012992978,0.6384227275848389,0.1341090202331543,0.38394871779850553,0.14853065242283542,10.751196384429932
15,2,16,3,7,3,4.035714285714286,1.2013000012992978,0.8238794803619385,0.1343250274658203,0.46845386709485737,0.20739632205854358,13.117372035980225
16,3,8,0,7,4,5.464285714285714,0.7926581093427849,0.3587338924407959,0.14031457901000977,0.20901494366782053,0.06170027608652314,5.853041410446167
17,3,8,1,7,4,5.464285714285714,0.7926581093427849,0.347900390625,0.1341414451599121,0.21064480713435582,0.06280282830472898,5.898687839508057
18,3,8,2,7,4,5.464285714285714,0.7926581093427849,0.3778560161590576,0.1377115249633789,0.22818986007145473,0.06461675262550189,6.3899664878845215
19,3,8,3,7,4,5.464285714285714,0.7926581093427849,0.4277806282043457,0.1367053985595703,0.2458369050707136,0.08345808052556421,6.884048938751221
20,3,16,0,7,2,4.071428571428571,1.438326481986294,9.839987516403198,0.23240375518798828,2.482265991824014,2.269856442813342,69.5041663646698
21,3,16,1,7,2,4.071428571428571,1.438326481986294,10.735836744308472,0.21325445175170898,2.6297124198504855,2.4426059097537753,73.63265657424927
22,3,16,2,7,2,4.071428571428571,1.438326481986294,8.752881288528442,0.20991086959838867,2.2035942588533675,1.8891633999245083,61.70132899284363
23,3,16,3,7,2,4.071428571428571,1.438326481986294,6.8998823165893555,0.22810029983520508,2.0930679610797336,1.771598360607979,58.606542110443115
24,4,8,0,7,3,5.178571428571429,1.3067792306552617,0.44165968894958496,0.17925190925598145,0.2763698101043701,0.08003170094798218,7.739009380340576
25,4,8,1,7,3,5.178571428571429,1.3067792306552617,0.44230222702026367,0.17325282096862793,0.2832132237298148,0.07620681565421208,7.930668592453003
26,4,8,2,7,3,5.178571428571429,1.3067792306552617,0.5795459747314453,0.18032169342041016,0.3011089733668736,0.0961736121703725,8.431729555130005
27,4,8,3,7,3,5.178571428571429,1.3067792306552617,0.6402304172515869,0.18755483627319336,0.33076480456760954,0.11241171412636398,9.262094497680664
28,4,16,0,6,2,4.214285714285714,1.0665674557036406,747.2205061912537,0.3841824531555176,118.48495866571155,227.66048355421057,3317.579562187195
29,4,16,1,6,2,4.214285714285714,1.0665674557036406,739.3890347480774,0.37380433082580566,87.77681543145862,176.03229463191417,2457.7514929771423
30,4,16,2,6,2,4.214285714285714,1.0665674557036406,529.2196538448334,0.41603994369506836,90.12974993671689,170.073027720351,2523.6336715221405
31,4,16,3,6,2,4.214285714285714,1.0665674557036406,397.2556436061859,0.36178159713745117,70.51690107584,134.76232611521684,1974.4739167690277
