,camadas,neurônios,slices,tamanho_max,tamanho_min,tamanho_médio,tamanho_desvio_padrão,tempo_max,tempo_min,tempo_médio,tempo_desvio_padrão,tempo_total
0,1,8,0,9,2,6.909090909090909,1.7950982208162378,0.20519304275512695,0.10440278053283691,0.11862368294686983,0.018504737338841833,7.830049753189087
1,1,8,1,9,2,6.909090909090909,1.7950982208162378,0.29604172706604004,0.10524773597717285,0.13881374127937085,0.030105438211793394,9.162764072418213
2,1,8,2,9,2,6.909090909090909,1.7950982208162378,0.36869072914123535,0.1081693172454834,0.16517577026829575,0.05903487978407402,10.90267276763916
3,1,8,3,9,2,6.909090909090909,1.7950982208162378,0.37409043312072754,0.10799050331115723,0.16863956234671854,0.06018794625765149,11.131334066390991
4,1,16,0,9,3,6.909090909090909,1.6335640386992696,0.32230091094970703,0.11287641525268555,0.15388346802104602,0.03879910602191888,10.157335996627808
5,1,16,1,9,3,6.909090909090909,1.6335640386992696,0.2973048686981201,0.1142265796661377,0.16904030062935568,0.042800226615228906,11.157724857330322
6,1,16,2,9,3,6.909090909090909,1.6335640386992696,0.3177330493927002,0.10501623153686523,0.17188184189073968,0.04929545492637618,11.345285177230835
7,1,16,3,9,3,6.909090909090909,1.6335640386992696,0.3141605854034424,0.10606670379638672,0.1715231736501058,0.0549305728698529,11.321571826934814
8,2,8,0,9,3,6.757575757575758,1.8402391655652226,0.27768778800964355,0.10933470726013184,0.14578088847073642,0.028708306905857472,9.622516632080078
9,2,8,1,9,3,6.757575757575758,1.8402391655652226,0.26450467109680176,0.1166999340057373,0.1722331697290594,0.039844906237577485,11.368425369262695
10,2,8,2,9,3,6.757575757575758,1.8402391655652226,0.37503910064697266,0.11623764038085938,0.20887022668665106,0.07556788531936992,13.786508560180664
11,2,8,3,9,3,6.757575757575758,1.8402391655652226,0.6977846622467041,0.1095733642578125,0.2595207221580274,0.13464651992375706,17.129403352737427
12,2,16,0,9,4,7.121212121212121,1.1834129458756992,0.5438473224639893,0.14438462257385254,0.31476621916799835,0.10584145495315805,20.775532245635986
13,2,16,1,9,4,7.121212121212121,1.1834129458756992,0.6007568836212158,0.14864420890808105,0.3384405627395167,0.11617656251859489,22.338058471679688
14,2,16,2,9,4,7.121212121212121,1.1834129458756992,0.5999083518981934,0.1765437126159668,0.35588899886969366,0.11629222274959844,23.48972201347351
15,2,16,3,9,4,7.121212121212121,1.1834129458756992,0.6667759418487549,0.16967344284057617,0.37575284639994305,0.13652089960929278,24.800689220428467
16,3,8,0,9,1,7.0606060606060606,2.3656437593751085,0.3676905632019043,0.1592726707458496,0.19969593394886365,0.03195664055119733,13.180922746658325
17,3,8,1,9,1,7.0606060606060606,2.3656437593751085,0.35783934593200684,0.15389513969421387,0.2268962860107422,0.03853779366462232,14.976162672042847
18,3,8,2,9,1,7.0606060606060606,2.3656437593751085,0.487713098526001,0.15285897254943848,0.25030241229317407,0.07010423309896131,16.520951747894287
19,3,8,3,9,1,7.0606060606060606,2.3656437593751085,0.7626760005950928,0.16400432586669922,0.28978454705440637,0.1464853610068356,19.126699924468994
20,3,16,0,9,4,6.545454545454546,1.2426004764428284,13.34005355834961,0.5012319087982178,3.8759992122650146,3.726424876432043,255.81693577766418
21,3,16,1,9,4,6.545454545454546,1.2426004764428284,13.313202857971191,0.3495159149169922,4.381167671897194,3.995253953692832,289.1580903530121
22,3,16,2,9,4,6.545454545454546,1.2426004764428284,19.305766820907593,0.34390902519226074,4.019089301427205,4.231712990069492,265.2609188556671
23,3,16,3,9,4,6.545454545454546,1.2426004764428284,21.563763856887817,0.3983418941497803,4.647297169222976,5.250975823411547,306.7226507663727
24,4,8,0,9,5,7.151515151515151,0.8985873399170542,0.8654801845550537,0.18577265739440918,0.35912195480231085,0.16328595582412708,23.703149557113647
25,4,8,1,9,5,7.151515151515151,0.8985873399170542,0.9177603721618652,0.1910107135772705,0.40420297781626385,0.17798679571587725,26.67847776412964
26,4,8,2,9,5,7.151515151515151,0.8985873399170542,0.8957688808441162,0.2286968231201172,0.4386706099365697,0.19079276852080018,28.95329523086548
27,4,8,3,9,5,7.151515151515151,0.8985873399170542,1.1317121982574463,0.2195286750793457,0.4438254182988947,0.23213448584170882,29.29349708557129
28,4,16,0,9,4,7.0,1.2649110640673518,725.5893585681915,0.7946443557739258,51.07388627529144,143.71197558357827,3370.8774178028107
29,4,16,1,9,4,7.0,1.2649110640673518,801.0865967273712,0.6856405735015869,55.74159520683867,152.8414236893146,3678.9462146759033
30,4,16,2,9,4,7.0,1.2649110640673518,451.40308570861816,0.6368749141693115,43.491674318458095,105.42400003771446,2870.451561689377
31,4,16,3,9,4,7.0,1.2649110640673518,385.0268542766571,0.9207644462585449,35.77855098247528,75.51818279495073,2361.385375738144
