,camadas,neurônios,slices,tamanho_max,tamanho_min,tamanho_médio,tamanho_desvio_padrão,tempo_max,tempo_min,tempo_médio,tempo_desvio_padrão,tempo_total
0,1,8,0,18,12,14.414634146341463,1.7065684253567364,0.305361270904541,0.14632034301757812,0.1868028379068142,0.024980143470410415,15.318908214569092
1,1,8,1,18,12,14.414634146341463,1.7065684253567364,0.3565092086791992,0.1468963623046875,0.2022728164021562,0.03730298888674886,16.587462902069092
2,1,8,2,18,12,14.414634146341463,1.7065684253567364,0.3214566707611084,0.14689230918884277,0.21240051490504566,0.044265649314171825,17.417945384979248
3,1,8,3,18,12,14.414634146341463,1.7065684253567364,0.3691222667694092,0.1415419578552246,0.216415986782167,0.05106292750746339,17.747254610061646
4,1,16,0,19,11,14.707317073170731,1.7811620903361343,0.43199896812438965,0.15561342239379883,0.24297676144576655,0.05626654570450634,19.925200700759888
5,1,16,1,19,11,14.707317073170731,1.7811620903361343,0.4523637294769287,0.15579438209533691,0.25696257556357033,0.07142711352423277,21.07222604751587
6,1,16,2,19,11,14.707317073170731,1.7811620903361343,0.41415858268737793,0.15142607688903809,0.2582782070811202,0.07186777883980026,21.179997205734253
7,1,16,3,19,11,14.707317073170731,1.7811620903361343,0.5404305458068848,0.15352106094360352,0.2789366332496085,0.09253883929717374,22.87402653694153
8,2,8,0,18,10,14.390243902439025,1.631148179725441,0.39870762825012207,0.1660757064819336,0.2831385368254127,0.0574251423993341,23.218465089797974
9,2,8,1,18,10,14.390243902439025,1.631148179725441,0.4933199882507324,0.16484546661376953,0.2925607460301097,0.0702297648371027,23.991161823272705
10,2,8,2,18,10,14.390243902439025,1.631148179725441,0.5024228096008301,0.16252541542053223,0.29892128851355576,0.07380818753027892,24.512710571289062
11,2,8,3,18,10,14.390243902439025,1.631148179725441,0.5088889598846436,0.16168928146362305,0.30089036429800636,0.07364493202892924,24.674179792404175
12,2,16,0,18,7,14.463414634146341,1.9257521984044939,1.84248685836792,0.2200915813446045,0.6750904845028389,0.34820075978683734,55.35851049423218
13,2,16,1,18,7,14.463414634146341,1.9257521984044939,2.60644793510437,0.22427153587341309,0.7748830173073745,0.44518163092637525,63.54157900810242
14,2,16,2,18,7,14.463414634146341,1.9257521984044939,3.1135947704315186,0.24132990837097168,0.7962972449093331,0.506818824038961,65.29756879806519
15,2,16,3,18,7,14.463414634146341,1.9257521984044939,2.990985631942749,0.2314443588256836,0.7872395399140149,0.490639147051332,64.55482411384583
16,3,8,0,18,8,13.073170731707316,1.9924579262244828,1.0922038555145264,0.25218915939331055,0.5562852824606547,0.16852090620959456,45.616534948349
17,3,8,1,18,8,13.073170731707316,1.9924579262244828,1.0434982776641846,0.24982476234436035,0.5881087314791795,0.17100106532782056,48.22604203224182
18,3,8,2,18,8,13.073170731707316,1.9924579262244828,1.0875136852264404,0.23899173736572266,0.5915460557472415,0.18032612281212415,48.507911920547485
19,3,8,3,18,8,13.073170731707316,1.9924579262244828,1.0571136474609375,0.23836970329284668,0.6185725781975723,0.19110097450747238,50.72410607337952
20,3,16,0,19,12,15.21951219512195,1.5155522176885894,37.883270502090454,0.40778303146362305,4.428431778419308,7.670659681643385,363.13248896598816
21,3,16,1,19,12,15.21951219512195,1.5155522176885894,93.29188108444214,0.40123653411865234,6.772634654510312,18.03518583607097,555.3571953773499
22,3,16,2,19,12,15.21951219512195,1.5155522176885894,104.57488536834717,0.37277817726135254,6.497953164868239,17.51160958191087,532.8332862854004
23,3,16,3,19,12,15.21951219512195,1.5155522176885894,100.61446785926819,0.36669445037841797,6.882052273285098,18.61041040050857,564.3294892311096
